Date,Word,Clue
2025-12-14,IPATUPAD,Force obedience
2025-12-14,IPATUPAD,Give something as a duty to be performed
2025-12-14,IPATURO,Order the teaching of a certain subject
2025-12-14,IPATUWID,Get something straightened out
2025-12-14,IPATUWID,Get some mistake corrected
2025-12-14,IPAUBOS,Make a person consume all the food given him/her
2025-12-14,IPAULITANGPAGGANAP,"Pagganap), encore"
2025-12-14,IPAULITANGPAGGANAP,Call for a repetition of a performance
2025-12-14,IPAUNAWA,Let be understood
2025-12-14,IPIL,Large tree with hard wood
2025-12-14,IPILIPIL,"Small tree also known as ""santaelena"""
2025-12-14,IPILI,Choose what is good for someone else
2025-12-14,IPINALALAGAY,Presumable
2025-12-14,IPINALALAGAY,Expected
2025-12-14,IPINALALAGAY,Reputed
2025-12-14,IPINALALAGAY,Supposed
2025-12-14,IPINANGAKO,Votive
2025-12-14,IPINANGANAK,Born
2025-12-14,IPINANGANAK,By birth
2025-12-14,IPINANGANAK,By nature
2025-12-14,IPINTONG,Store in a warehous
2025-12-14,IPIRME,Cause something to be put into fixed position
2025-12-14,IPIS,Cockroach
2025-12-14,IPOD,Moving over a little
2025-12-14,IPOD,Budging
2025-12-14,IPOHENIKO,Hypogene
2025-12-14,IPUNAS,Use to wipe with
2025-12-14,IPUNTIRYA,Aim at a target
2025-12-14,IPUSTA,Use to bet with
2025-12-14,IRAPAN,Leer at
2025-12-14,IRAPAN,"Give a sly, nasty glance at"
2025-12-14,IRASYON,Give in rations
2025-12-14,IRATING,Take or conduct to a certain place
2025-12-14,IREGALO,Give as a present
2025-12-14,IRETO,Pit one against another
2025-12-14,IRINGIN,Treat disdainfully
2025-12-14,IRIT,Shrill screech or scream
2025-12-14,IRIT,Signal whistle
2025-12-14,IRLANDES,Irish
2025-12-14,IRLANDES,The people of ireland
2025-12-14,IRLANDES,Irish language
2025-12-14,IRLANDESA,Iriswoman
2025-12-14,ISA,One
2025-12-14,ISA,The number one
2025-12-14,ISAMAYWALA,There is not even one
2025-12-14,ISAISAHIN,Relate or tell in detail
2025-12-14,ISAISANGISAYSAY,"Isinasaysay, isinaysay, isasaysay), relate or tell in detail"
2025-12-14,ISAARMONIA,Harmonise in music
2025-12-14,ISABATAS,Enact or make into laws
2025-12-14,ISABAY,Accompany someone in going to a certain place
2025-12-14,ISABID,Coil or wind
2025-12-14,ISABIT,"Hang on a nail, hook, rack. etc."
2025-12-14,ISABOG,Disseminate
2025-12-14,ISABOG,Spread about
2025-12-14,ISABOG,Plant seeds by scattering them
2025-12-14,ISABON,Use for washing with water
2025-12-14,ISABONG,Pit against another
2025-12-14,ISABONG,Use for betting in cockfighting
2025-12-14,ISAGAD,Carry on to completion
2025-12-14,ISAGAD,Carry on to a certain limit
2025-12-14,ISAGAD,Sink something down to bottom
2025-12-14,ISAGAD,Cause something to reach a certain distance
2025-12-14,ISAGASA,Cause a vehicle to collide
2025-12-14,ISAGASA,Carry on in spite of adversity or danger
2025-12-14,ISAGI,Cause to touch something in passing
2025-12-14,ISAGLIT,Deliver or bring momentatily
2025-12-14,ISAGOT,Give as an answer
2025-12-14,ISAGOT,"Give as a security, pledge or guarantee"
2025-12-14,ISAHOD,"Place something under flowing water, etc."
2025-12-14,ISAHOD,Draw or get the salary for someone
2025-12-14,ISAHOG,Add as an ingredient to a mixture
2025-12-14,ISAKBAT,"Carry something on the shoulder, allowing it to hang down at front and back"
2025-12-14,ISAKLAY,Put a thing on both sides of a hanger
2025-12-14,ISAKLOLO,Give/send something as aid to one in distress
2025-12-14,ISALALAY,"Make something the pivot, basis or condition"
2025-12-14,ISALANG,Heat or cook by using a fire
2025-12-14,ISALANSANG,Use a reason for objecting or opposing
2025-12-14,ISALI,Include someone as a participant
2025-12-14,ISALIMPYO,Make a clean copy from a final corrected draft
2025-12-14,ISALIPOT,Cover up in order to conceal
2025-12-14,ISALIW,Sing a song or play an instrument
2025-12-14,ISALO,Let a person share one's food
2025-12-14,ISALOK,Use something for scooping up liquid
2025-12-14,ISALOK,"Fetch water from a well, etc. for someone"
2025-12-14,ISALOOB,Bear something in mind
2025-12-14,ISALPOK,Intentionally cause something to collide against something
2025-12-14,ISALTA,Bring upstairs
2025-12-14,ISALTA,Put something on an elevated place
2025-12-14,ISALUBONG,Accompany someone in meeting an arrival
2025-12-14,ISALUBONG,"Cause a sailing vessel to go against the wind, current, etc., or a vehicle against traffic"
2025-12-14,ISALUKBIT,Tuck something in at the waist
2025-12-14,ISALUNGA,"Cause something to go against the wind, traffic, etc."
2025-12-14,ISAMANGLOOB,"), pique"
2025-12-14,ISAMANGLOOB,Become wounded in feeling
2025-12-14,ISAMPA,Carry something over
2025-12-14,ISANDIG,Cause one to lean on something
2025-12-14,ISANDIG,Base on something
2025-12-14,ISANGDAAN,One hundred
2025-12-14,ISANGLUNOK,One gulp
2025-12-14,ISANGAY,Name after another
2025-12-14,ISANGKALAN,Place on a block to be cut or chopped
2025-12-14,ISANGKALAN,Give as an excuse to justify an act
2025-12-14,ISAPIN,Use as an underlayer
2025-12-14,ISAPO,Use one's hands to hold something from falling
2025-12-14,ISAPO,Put a support under something
2025-12-14,ISAPOL,Start something at the very beginning
2025-12-14,ISAPULA,Use as a bib
2025-12-14,ISATAGALOG,Translate into tagalog
2025-12-14,ISATALATUNTUNAN,Enter in an index
2025-12-14,ISATSAT,Tell something to others maliciously
2025-12-14,ISAYAD,"Let something touch the side, top, or bottom of something else"
2025-12-14,ISAYSAYNANGPUSPUSAN,"Isaysay), relate or tell in detail"
2025-12-14,ISDANGLARINGLARING,Shrimp fish
2025-12-14,ISDANLARINGLARING,Shrimp fish
2025-12-14,ISDANTUKO,Whale shark
2025-12-14,ISENYAS,Give a sign or signal
2025-12-14,ISERMON,Preach about a particular subject
2025-12-14,ISGRIMA,Swordplay
2025-12-14,ISGRIMA,Duel with swords
2025-12-14,ISIGAN,Dynamics
2025-12-14,ISIGI,Go ahead in doing som particular thing
2025-12-14,ISILANGNAMULI,"Muli), be reborn"
2025-12-14,ISILBI,Serve food
2025-12-14,ISILBI,Put food or drink on a table
2025-12-14,ISILID,Put in an inclosed container
2025-12-14,ISILSIL,Make blunt or flat
2025-12-14,ISINILANGPAGKAMATAYNGAMA,Posthumous
2025-12-14,ISINOP,"Collect and file away documents, etc."
2025-12-14,ISIPBATA,Moron
2025-12-14,ISIPBATA,Adult with the mind of a child
2025-12-14,ISIPISIPIN,Think of something carefully or repeatedly
2025-12-14,ISIPAN,The mind
2025-12-14,ISIPAN,The faculty by which we think
2025-12-14,ISIPIT,Insert something between two objects
2025-12-14,ISKABETSE,Pickled fish
2025-12-14,ISKAPARATE,Cabinet used for displaying articles
2025-12-14,ISKAPARATE,Showcase
2025-12-14,ISKARLATA,Very red
2025-12-14,ISKETING,Roller skates
2025-12-14,ISKILADA,Ringing or tolling of church bells
2025-12-14,ISKINITA,Street corner turning into an alley
2025-12-14,ISKIROL,Strike breaker
2025-12-14,ISKIROL,Scab
2025-12-14,ISKOLAR,Student given money by a school to proceed the studies
2025-12-14,ISKOMBRO,Rubble
2025-12-14,ISKOMBRO,Rough stone or brick
2025-12-14,ISKOMULGAHIN,Excommunicate
2025-12-14,ISKOR,Score in a game
2025-12-14,ISKOTADA,Decollete
2025-12-14,ISKRIBYENTE,Scribe
2025-12-14,ISKRIMA,Duel with swords
2025-12-14,ISKRIMA,The art of fencing
2025-12-14,ISKUTER,Scooter
2025-12-14,ISKUWATER,Person who settles on another's land without right
2025-12-14,ISKUWIREL,Squirrel
2025-12-14,ISKWIREL,Squirrel
2025-12-14,ISLUM,Poor quarter
2025-12-14,ISO,Silver-spotted gray snapper fish
2025-12-14,ISOBRE,Put in an envelope
2025-12-14,ISOD,Act of moving along on one's buttocks
2025-12-14,ISPEDISYON,Journy for a special purpose
2025-12-14,ISPIKER,Speechmaker
2025-12-14,ISTAMPA,Religious print
2025-12-14,ISTAMPITA,Small holy picture
2025-12-14,ISTAMPITA,Holy card
2025-12-14,ISTASYONNGKRUS,"Istasyon, station of the cross"
2025-12-14,ISTASYONNGTREN,"Istasyon, railway station"
2025-12-14,ISTELMET,Stalemate
2025-12-14,ISTENSILIN,Mark on or print wity a stencil
2025-12-14,ISTERIKA,Hysterical person
2025-12-14,ISTERIKO,Hysterical
2025-12-14,ISTERIKO,Hysterical person
2025-12-14,ISTESYONERI,Stationery
2025-12-14,ISTOKADA,Lunge in fencing
2025-12-14,ISTOKADA,Parry and thrust
2025-12-14,ISTRO,Straw for drinking
2025-12-14,ISTUPADONGKARNE,"Karne, stewed meat"
2025-12-14,ISTUTSE,Case or bag for instruments
2025-12-14,ISUKOB,Get someone to share cover or shelter
2025-12-14,ISUNGALNGAL,Force somethng into the mouth of someone
2025-12-14,ISUNGAW,Pop out
2025-12-14,ISUNGAW,Put out suddenly
2025-12-14,ISUNGILNGIL,Force into the mouth of someone
2025-12-14,ISWAD,Having prominent protruding buttocks
2025-12-14,ITABAS,"Use for cutting out a dress, etc."
2025-12-14,ITABAS,"Cut out a dress, ets."
2025-12-14,ITABING,"Use as a screen, curtain, etc."
2025-12-14,ITABON,"Use earth, etc. to fill up a hole in the ground"
2025-12-14,ITAGALOG,Translate into tagalog
2025-12-14,ITAGILID,Tilt a thing to one side
2025-12-14,ITAGILID,Cause something to tilt
2025-12-14,ITAHAN,Take someone to live with oneself in a certain place
2025-12-14,ITAKAL,Use some kind of measure for measuring liquids or grain
2025-12-14,ITAKAS,Spirit away
2025-12-14,ITAKAS,Carry off secretely
2025-12-14,ITAKBO,Take something on the run to some person or place
2025-12-14,ITAKBO,Run away with something
2025-12-14,ITAKIP,Use something for a cover
2025-12-14,ITAKLOB,Put as a cover over somethng
2025-12-14,ITAKTAK,"Shake out the contents of a pipe, bottle, or the like"
2025-12-14,ITALAANGBAYAD,"Itala), credit"
2025-12-14,ITALAANGBAYAD,Make a record of payment
2025-12-14,ITALAKSAN,Stack or pile up
2025-12-14,ITALIK,Slanting to the right
2025-12-14,ITALIKS,Italic type
2025-12-14,ITANIKALA,Shackle with chains
2025-12-14,ITANING,"Fix the date, time, terms etc., for a particular event, contract, etc."
2025-12-14,ITANONGANGPRESYO,Find out the price of
2025-12-14,ITAOS,Cause something to penetrate fully into another object
2025-12-14,ITAPAL,Use something as plaster or poultice
2025-12-14,ITAPAT,Make fitted to one's taste/wish
2025-12-14,ITAPAT,Give as an equivalent of something else
2025-12-14,ITAPAT,Put something opposite
2025-12-14,ITAPAT,Put something directly beneath
2025-12-14,ITAPI,Use in place of a regular apron
2025-12-14,ITARAK,"Stab with a knife, dagger, or the like, and leave the weapon in the victim"
2025-12-14,ITARANGKA,"Fasten a gate, door or window with a bolt/bar"
2025-12-14,ITATAK,"Stamp or imprint a mark, name, etc."
2025-12-14,ITATU,Tatto something on the skin
2025-12-14,ITAWAD,Offer as a price for
2025-12-14,ITAWAG,"Summon a doctor, etc. for someone"
2025-12-14,ITAWID,"Carry something across a street, river, etc."
2025-12-14,ITAYA,Put up some amount as a bet in gambling
2025-12-14,ITAYASAPANGANIB,"Itaya), expose to danger"
2025-12-14,ITELEGRAMA,Send a message by telegram or telegraph
2025-12-14,ITELEPONO,Phone a message
2025-12-14,ITIB,"Sipping liquid through a straw, or the like"
2025-12-14,ITIIM,Clench the teeth or jaws
2025-12-14,ITIIN,Press one's hand down on something to support the body or to get up
2025-12-14,ITIKITIK,Folk dance based on movements of the duck
2025-12-14,ITIKAN,Place for raising ducks
2025-12-14,ITIKWAS,Tip up the edge of something
2025-12-14,ITIKWAS,Raise with a lever
2025-12-14,ITIMNABUHANGIN,Black sand
2025-12-14,ITIMNALABA,Black lava
2025-12-14,ITIMPLA,Mix a certain ingredient in a prescription
2025-12-14,ITIMPLA,Use as seasoning for food
2025-12-14,ITINAPON,Thrown away
2025-12-14,ITINAPON,Deported
2025-12-14,ITING,Pressed tight
2025-12-14,ITINGALA,Turn the face upwards
2025-12-14,ITINGALA,Tip upward
2025-12-14,ITINGIN,Look for something on behalf of someone else
2025-12-14,ITITIG,Fix one's eyes on or stare at
2025-12-14,ITLOG,Egg
2025-12-14,ITLOGNAPULA,Salted egg
2025-12-14,ITLUGAN,Place where eggs are laid
2025-12-14,ITLUGAN,Simultaneous laying of eggs
2025-12-14,ITLUGIN,Egglike
2025-12-14,ITOKA,Assign to someone
2025-12-14,ITOY,Appellation for a boy or young lad
2025-12-14,ITSAHAN,Throw something towards someone
2025-12-14,ITUBIG,"Use water as a sort of broth for rice, soup, etc."
2025-12-14,ITUGTOG,Play a musical piece
2025-12-14,ITUKSO,"Tease a woman by mentioning some man as her sweetheart, etc."
2025-12-14,ITUKTOK,Zenith
2025-12-14,ITULOT,Permit something to be done
2025-12-14,ITUMPOK,Make a small heap
2025-12-14,ITUNGHAY,Raise one's eyes or head upward
2025-12-14,ITUNGO,Bend the head
2025-12-14,ITUNGOD,Refer something to someone for attention
2025-12-14,ITUNTON,Guide at the start
2025-12-14,ITURNO,Shape something on a lathe
2025-12-14,ITUTOK,Point or aim a weapon
2025-12-14,IUDLOT,Cause to jerk or fall back
2025-12-14,IUKA,Shape by carving
2025-12-14,IUKA,Use as tool for carving
2025-12-14,IUKO,Bend the head suddenly
2025-12-14,IUNAN,Pillow
2025-12-14,IUNAN,"Rest on a pillow, or the like"
2025-12-14,IUNGOT,Whine about something
2025-12-14,IUPA,Hire labour
2025-12-14,IUPA,"Pay for someone's fare, etc."
2025-12-14,IUPOSAKATUNGKULAN,"Iupo), install"
2025-12-14,IUPOSAKATUNGKULAN,Place a person in office with ceremonies
2025-12-14,IUWI,Take something home
2025-12-14,IWAAN,Stab someone
2025-12-14,IWAGAWAG,Shake something to clean it
2025-12-14,IWAGLIT,"Sa alaala), try to forget"
2025-12-14,IWAGLIT,Erase from memory
2025-12-14,IWAKAAK,Isolate from others
2025-12-14,IWANAN,Entrust to someone
2025-12-14,IWI,Taking care of an animal that belongs to someone else
2025-12-14,IWILIG,Use a specific liquid for sprinkling clothes when ironing
2025-12-14,IWISIK,Use a certain liquid for spraying/sprinkling
2025-12-14,IYAKAP,Fold the arms around
2025-12-14,IYAKIN,Prone to cry or weep
2025-12-14,IYAMBA,Hold something in a threatening manner
2025-12-14,IYANGIYAN,Exactly that
2025-12-14,IYANGYANG,Expose something to the air to dry
2025-12-14,IYAPOS,Make a person to embrace something/someone
2025-12-14,IYARI,Make something for someone
2025-12-14,IYOK,Shriek of poultry when frightened
2025-12-14,IYUKO,Cause to bend/bow
2025-12-14,KAKANG,"Colloq. term before names of elders, and distant uncles and ants"
2025-12-14,KAAALIS,Irreg. just left
2025-12-14,KAAGULUHIN,Take as a concubine
2025-12-14,KAAKBAY,Person with another's arm over the shoulders
2025-12-14,KAAKUHAN,Ego
2025-12-14,KAAKUHAN,Egocentricity
2025-12-14,KAALAN,Having the same name as another
2025-12-14,KAALATAN,Saltiness
2025-12-14,KAALINSANGANAN,Sultry climatic condition
2025-12-14,KAALISANGSANGAN,Offensive odour
2025-12-14,KAALSA,Fellow rebel or protester
2025-12-14,KAANAKAN,Month of delivery of a child
2025-12-14,KAANGHANGAN,Pungency
2025-12-14,KAANGHANGAN,Sharpness in taste or smell
2025-12-14,KAANGHANGAN,Piquancy
2025-12-14,KAANGKAN,Of the same family line
2025-12-14,KAANIHAN,Loathe or be disgusted with something
2025-12-14,KAANYUAN,Definite form
2025-12-14,KAANYUAN,Actual appearance
2025-12-14,KAAPIDNAAYOS,Ordered pair
2025-12-14,KAAPTIN,Divide into four
2025-12-14,KAAPUAPUHAN,Last descendant in the ancestry
2025-12-14,KAARAWANGPILAK,Silver anniversary
2025-12-14,KAARIRAAN,Cunning inquisitiveness
2025-12-14,KAASIMAN,Acidity
2025-12-14,KAASIMAN,Sourness
2025-12-14,KAAYON,One who is in agreement with another
2025-12-14,KAAYUSANGTALA,Stellar system
2025-12-14,KAAYUSANGADLAW,Solar system
2025-12-14,KABAAK,The other half of something splitted
2025-12-14,KABAAK,The other one of a pair
2025-12-14,KABAANGLAHATANGPAMAHAGI,Least common denominator
2025-12-14,KABABAAN,Lowness
2025-12-14,KABABAANGLAHATANGKALAMBAL,Least common multiple
2025-12-14,KABABAGIN,Fight or quarrel with someone
2025-12-14,KABABAGIN,Make an enemy of
2025-12-14,KABABAYAN,Townmate
2025-12-14,KABABAYAN,Compatriot
2025-12-14,KABAGKABAG,Species of bat
2025-12-14,KABAGABAGAN,State of anxiety
2025-12-14,KABAGAN,Suffer from flatulence
2025-12-14,KABAGANG,Congenial companion
2025-12-14,KABAGUTBAGOT,Very exasperating or annoying
2025-12-14,KABAHALA,Fellow trustee
2025-12-14,KABAHAN,Have palpitation
2025-12-14,KABAHAN,"Feel nervous, have a premonition"
2025-12-14,KABAHAY,Housemate
2025-12-14,KABAHUAN,Foulness of odour
2025-12-14,KABAHUAN,Fetidness
2025-12-14,KABAKAHIN,Single out someone for a fight
2025-12-14,KABALAGAN,Network
2025-12-14,KABALAGTAS,Competitor in poetical joust or debate
2025-12-14,KABALAGTASAN,Opponent in a poetical joust
2025-12-14,KABALAGTASIN,Engage someone in poetical debate
2025-12-14,KABALAYAG,Member of board of enquiry
2025-12-14,KABALIKAN,The opposite or reverse
2025-12-14,KABALIKAN,One's usual time for returning
2025-12-14,KABALISAHAN,State or nature of anxiety
2025-12-14,KABALUKTUTAN,Crookedness
2025-12-14,KABANASAN,Sultry weather
2025-12-14,KABANGGAIN,"Oppose someone in a competition, argument, etc."
2025-12-14,KABANGUHAN,Fullness of a perfume or fragrance
2025-12-14,KABANGUHAN,Fullness of one's popularity
2025-12-14,KABARAHA,Card partner
2025-12-14,KABARAHIN,Take someone as partner in cards
2025-12-14,KABARKADA,Member of the same gang or group
2025-12-14,KABARKADAHIN,Accept somone as member of a gang or group
2025-12-14,KABASANGAL,Opponent in a heated dispute
2025-12-14,KABATAKAN,Person whom one gets along well with
2025-12-14,KABATIAN,Casual acquaintance
2025-12-14,KABATSOY,Kind of frog
2025-12-14,KABATSOY,Toad
2025-12-14,KABATUHAN,One's opponent in throwing stones at one another
2025-12-14,KABATUHAN,Stony or rocky place
2025-12-14,KABATUHANGLIGAW,Intrusive rock
2025-12-14,KABAYO,Horse
2025-12-14,KABAYONGPANGARERA,Race horse
2025-12-14,KABAYUHAN,Military cavalry or group of horsemen
2025-12-14,KABAYUHIN,Sit astride on something
2025-12-14,KABIGAN,Take from someone a part of a debt
2025-12-14,KABIGAYAN,Person with whom one exchanges gifts
2025-12-14,KABIGLAANAN,Astonishment due to something sudden
2025-12-14,KABILUGANNGBUWAN,"Buwan, full moon"
2025-12-14,KABINIAN,Quality of modesty
2025-12-14,KABIRUAN,Companion with whom one jokes
2025-12-14,KABISA,Head or chief of a town government during the spanish time
2025-12-14,KABISADA,Bridle
2025-12-14,KABISADO,Memorized
2025-12-14,KABISAYAAN,Visayan region
2025-12-14,KABISAYAAN,Visayan islands
2025-12-14,KABISI,To the chinese head in chinese store
2025-12-14,KABISILYA,Banker in gambling
2025-12-14,KABISILYA,Chief investor in a business partnership
2025-12-14,KABITKABIT,Connected together
2025-12-14,KABITUINAN,Stardom
2025-12-14,KABIYA,Species of clam like an oyster
2025-12-14,KABLE,Message sent by cable
2025-12-14,KABLEHAN,Cable someone
2025-12-14,KABLING,Species of aromatic herb
2025-12-14,KABOG,Loud hollow noise made by something falling
2025-12-14,KABONEGRO,Species of sago palm
2025-12-14,KABONEGRO,The blackish fibers from the leaves of same
2025-12-14,KABRA,Adult female goat
2025-12-14,KABRITA,Young female goat
2025-12-14,KABRITO,Young male goat
2025-12-14,KABRON,Adult male goat
2025-12-14,KABUBO,Piece of smelted or cast metal
2025-12-14,KABUNDUKAN,Mountain fastness
2025-12-14,KABUNEGRO,Species of sago palm
2025-12-14,KABUNEGRO,The blackish fibers from the leaves of same
2025-12-14,KABUNO,Opponent in a wrestling match
2025-12-14,KABUNTOT,Hanger-on
2025-12-14,KABUNTOT,Undesirable follower
2025-12-14,KABUNTUHAN,Nature of some pressure or force directed at something
2025-12-14,KABURARAAN,"Carelessness in appearance, dress, habits, etc."
2025-12-14,KABUSISIAN,"Fastidiousness, etc."
2025-12-14,KABUTIL,As small as a grain
2025-12-14,KABUTINGAHAS,Toadstool
2025-12-14,KABUTINGSAGING,Mushroom growing on banana stalks
2025-12-14,KABUUANGHALAGA,Total sum
2025-12-14,KABUUANGHALAGA,Full value
2025-12-14,KABYAW,Milling of sugarcanes
2025-12-14,KABYAWAN,Sugarcane mill
2025-12-14,KABYAWAN,Milling season for sugarcane
2025-12-14,KADAGIBALNIAN,Electromagnet
2025-12-14,KADAGLATAN,Abbreviation
2025-12-14,KADAHUPAN,State of being in want
2025-12-14,KADALAGAHAN,Group of unmarried women
2025-12-14,KADALAGAHAN,State of virginity
2025-12-14,KADALDALAN,Companion in gossiping
2025-12-14,KADALO,"Companion in celebration, meeting, etc."
2025-12-14,KADALO,Companion in bringing help to the needy
2025-12-14,KADANGKADANG,Fatal desease of coconut trees
2025-12-14,KADEBATE,Antagonist
2025-12-14,KADENILYA,Small chain
2025-12-14,KADI,Caddy
2025-12-14,KADIGMA,Opponent in war
2025-12-14,KADIGMAAN,Opponent in a war
2025-12-14,KADILIRYUHAN,State of delirium
2025-12-14,KADIWA,Fellow of the same spirit or thinking
2025-12-14,KADUGSONG,The part added to make a thing longer
2025-12-14,KADUWAGAN,Cowardice
2025-12-14,KADUWAGAN,Pusillanimity
2025-12-14,KADUWAGAN,Recreant
2025-12-14,KADUWAGAN,Cowardly
2025-12-14,KAESKUWELA,Schoolmate
2025-12-14,KAGABI,Last night
2025-12-14,KAGAGAMIT,Repeated or constant use
2025-12-14,KAGAHAMAN,Use of threats or intimidation
2025-12-14,KAGAHULAN,Pressure because of lack of time
2025-12-14,KAGALINGGALINGAN,The very best
2025-12-14,KAGALINGANGPANLIPUNAN,Social welfare
2025-12-14,KAGALKAL,Sound of loose mechanical joints
2025-12-14,KAGALKAL,Whir
2025-12-14,KAGALKAL,Noise like whir-r-r-r
2025-12-14,KAGAMITANSAKAMA,Mga bedclothes
2025-12-14,KAGAMITANGPILAK,Silverware
2025-12-14,KAGAMLAY,Power of movement
2025-12-14,KAGAMUTAN,"Applicable cure, remedy or relief"
2025-12-14,KAGAMUTAN,Specific cure or medicine
2025-12-14,KAGANAPANGPANLAYON,Kaganapang objective complement
2025-12-14,KAGANAPANGPANSIMUNO,Subjective complement
2025-12-14,KAGANDAHAN,Beauty
2025-12-14,KAGANDAHAN,Prettiness
2025-12-14,KAGANGKANG,Singing voice out of tune in higher notes
2025-12-14,KAGASKAS,Rattly sound
2025-12-14,KAGASKAS,Sound like the rustle of a starched dress
2025-12-14,KAGATLABI,Biting the lower lip
2025-12-14,KAGATAN,Bite a piece off something
2025-12-14,KAGATAN,Biting one another
2025-12-14,KAGATAN,Biting at the same time
2025-12-14,KAGATUAN,Structural weakness caused by age
2025-12-14,KAGAW,Mite or very small insect
2025-12-14,KAGAW,Germ or microbe
2025-12-14,KAGAWAD,Memeber of a committee or the like
2025-12-14,KAGAWARANNGSULIRANINGPANLABAS,Kagawaran
2025-12-14,KAGAWARANNGSULIRANINGPANLABAS,Suliraning
2025-12-14,KAGAWARANNGSULIRANINGPANLABAS,Panlabas department of foreign afairs
2025-12-14,KAGIKLAHANAN,Horrified surprise
2025-12-14,KAGINANGAN,Ladies collectively or as a group
2025-12-14,KAGINGKING,Soft sound of small bells
2025-12-14,KAGISNAN,Find upon waking
2025-12-14,KAGITNA,Half a pint
2025-12-14,KAGITNA,Half a liter
2025-12-14,KAGITNA,Half a ganta
2025-12-14,KAGKAG,N spread out
2025-12-14,KAGKAG,Scratching much to relieve itch
2025-12-14,KAGOD,Grating sound
2025-12-14,KAGUGKOG,Sound of distant thunder or explosion
2025-12-14,KAGULUMIHANAN,Baffled or disconcerted state of mind
2025-12-14,KAGURO,Fellow teacher
2025-12-14,KAGURUAN,Teachership
2025-12-14,KAGURUAN,Professorship
2025-12-14,KAGURUAN,Teaching staff
2025-12-14,KAGURUAN,The faculty
2025-12-14,KAHABAN,Girder
2025-12-14,KAHABAGAN,Have pity on
2025-12-14,KAHAHANTUNGAN,Place where all one's ambisions and efforts will end
2025-12-14,KAHALILINGDEPOSITO,Replacement deposit
2025-12-14,KAHALO,An element in a mixture
2025-12-14,KAHALUBILO,One who mixes with a crowd or others
2025-12-14,KAHANAY,Thing or fellow of the same row/line/rank
2025-12-14,KAHANDUGAN,Someone with whom one exchanges gifts
2025-12-14,KAHANGAHANGANGGAWA,"Gawa, act requiring great skill"
2025-12-14,KAHANGLAYAN,Sour and acrid taste or odour of uncooked vegetables
2025-12-14,KAHAPDIAN,Excruciating painfulness
2025-12-14,KAHARAYAAN,Imaginativeness
2025-12-14,KAHASIK,Isotope
2025-12-14,KAHAT,Acrid taste like of orange or lemon peel
2025-12-14,KAHATI,One half or the half-owner of
2025-12-14,KAHATI,Centavo coin
2025-12-14,KAHAWANAN,"Clearing made by removal of grass, trees, etc."
2025-12-14,KAHAWANAN,Clearing in the sky
2025-12-14,KAHENYUHAN,Very great mental power and/or natural ability
2025-12-14,KAHIG,Inciting two roosters to fight
2025-12-14,KAHIG,Scratching loose soil
2025-12-14,KAHIGAN,Scrape off from something
2025-12-14,KAHIGAN,Place where roosters are incited to scratch and fight
2025-12-14,KAHIGPUNUAN,Sovereignty
2025-12-14,KAHIHILHIL,Too much loud hig-pitched laughter
2025-12-14,KAHILAHILAGAAN,Northernmost
2025-12-14,KAHILAHILAGAAN,Farthest north
2025-12-14,KAHILAGAAN,Northern region
2025-12-14,KAHILAGAAN,Northern
2025-12-14,KAHILAMAN,Turbidity
2025-12-14,KAHILAMAN,Muddiness
2025-12-14,KAHILAWAN,Rawness
2025-12-14,KAHILAWAN,State of being unripe or uncooked
2025-12-14,KAHILIAN,Feel envious of someone
2025-12-14,KAHIMALAAN,Nature of a miracle
2025-12-14,KAHIMANAWARI,! god grant
2025-12-14,KAHIMATAN,Excessive carefullness
2025-12-14,KAHIMBINGAN,Deep sleep
2025-12-14,KAHINAANNGKALOOBAN,"Kalooban, frailty"
2025-12-14,KAHINAANNGURI,"Uri, poorness of quality"
2025-12-14,KAHINATNAN,Be the outcome
2025-12-14,KAHINATNAN,Be the upshot
2025-12-14,KAHINAYAN,Slowness in action or speaking
2025-12-14,KAHIRAMAN,Person from whom one mutually borrows
2025-12-14,KAHITGAYON,Gayon in spite of the fact that......
2025-12-14,KAHITKAILAN,Kailan any time
2025-12-14,KAHITNAANO,Ano no matter what
2025-12-14,KAHITPAANO,Somehow
2025-12-14,KAHITPAANOMANGPARAAN,Paraan anyhow
2025-12-14,KAHITPAANOMANGPARAAN,In any way whatever
2025-12-14,KAHIYAHIYANGKASAMAAN,Turpitude
2025-12-14,KAHIYAHIYANGKASAMAAN,Shameful wickedness
2025-12-14,KAHIYAAN,Something done in order to save face or not to lose favour
2025-12-14,KAHOK,Dipping of fingers into a liquid
2025-12-14,KAHUWELA,Small fancy box
2025-12-14,KAIIHI,Frequent urination
2025-12-14,KAILALIMAN,The very bottom
2025-12-14,KAILALIMAN,Uttermost depth
2025-12-14,KAILALIMAN,The lowest point
2025-12-14,KAILANGANGKAILANGAN,Absolutely necessary
2025-12-14,KAILANGANGKAILANGAN,Indispensable
2025-12-14,KAIMISAN,Orderliness and neatness
2025-12-14,KAIMITO,Star apple tree and its fruit
2025-12-14,KAIN,Consumption of food or any supply
2025-12-14,KAING,Basket of woven bamboo
2025-12-14,KAINITO,Star apple tree and its fruit
2025-12-14,KAISA,One with
2025-12-14,KAISA,United with
2025-12-14,KAISA,In conformity with
2025-12-14,KAISANDIBDIB,The person one is married to
2025-12-14,KAISANGDIBDIB,The person one is married to
2025-12-14,KAITSAHANNGBOLA,Fellow with whom one plays a ball
